player_id,grass_pts_served,grass_service_pts_won,grass_pts_received,grass_receiving_pts_won,grass_aces,hard_pts_served,hard_service_pts_won,hard_pts_received,hard_receiving_pts_won,hard_aces,clay_pts_served,clay_service_pts_won,clay_pts_received,clay_receiving_pts_won,clay_aces,carpet_pts_served,carpet_service_pts_won,carpet_pts_received,carpet_receiving_pts_won,carpet_aces
224495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
